wse,width,area_total,time_str,node_q,p_dist_out,wse_units,width_units,area_total_units,p_dist_out_units
150.12841,385.348698,68321.5,2024-09-06T06:46:53Z,2,2345493.0,m,m,m^2,m
-999999999999.0,53.637625,9509.8,2024-09-17T18:24:58Z,3,2345493.0,m,m,m^2,m
150.00972,279.652316,49581.7,2024-10-08T15:10:05Z,1,2345493.0,m,m,m^2,m
149.92092,361.670341,64123.3,2024-10-18T00:17:05Z,1,2345493.0,m,m,m^2,m
150.03789,142.218498,25215.0,2024-10-29T11:55:09Z,1,2345493.0,m,m,m^2,m
150.21318,203.588096,36095.7,2024-11-19T08:40:14Z,1,2345493.0,m,m,m^2,m
150.35624,348.753639,61833.2,2024-11-28T17:47:14Z,1,2345493.0,m,m,m^2,m
150.04188,238.462262,42278.8,2024-12-10T05:25:18Z,1,2345493.0,m,m,m^2,m
150.21219,224.17205,39745.2,2024-12-19T14:32:18Z,1,2345493.0,m,m,m^2,m
150.61577,299.208797,53049.0,2025-01-09T11:17:22Z,3,2345493.0,m,m,m^2,m
150.44118,137.084391,24304.8,2025-01-20T22:55:27Z,1,2345493.0,m,m,m^2,m
150.70041,251.481165,44587.0,2025-01-30T08:02:27Z,1,2345493.0,m,m,m^2,m
150.31397,319.573185,56659.6,2025-02-10T19:40:30Z,1,2345493.0,m,m,m^2,m
149.92662,192.097548,34058.5,2025-02-20T04:47:32Z,1,2345493.0,m,m,m^2,m
150.12822,262.742764,55647.5,2023-07-28T11:23:22Z,1,2345705.0,m,m,m^2,m
149.64716,438.581753,92889.3,2023-08-06T20:30:23Z,1,2345705.0,m,m,m^2,m
150.03368,365.254745,77359.0,2023-08-27T17:15:28Z,1,2345705.0,m,m,m^2,m
149.9768,286.027204,60579.0,2023-09-08T04:53:34Z,1,2345705.0,m,m,m^2,m
149.86826,244.741068,51834.8,2023-09-17T14:00:34Z,1,2345705.0,m,m,m^2,m
149.79179,202.122677,42808.5,2023-09-29T01:38:37Z,1,2345705.0,m,m,m^2,m
150.27209,376.173986,79671.6,2023-10-08T10:45:35Z,1,2345705.0,m,m,m^2,m
150.00269,354.419365,75064.1,2023-10-19T22:23:41Z,1,2345705.0,m,m,m^2,m
150.24704,302.02666,63967.6,2023-10-29T07:30:41Z,1,2345705.0,m,m,m^2,m
150.41451,324.613837,68751.5,2023-11-09T19:08:46Z,1,2345705.0,m,m,m^2,m
150.52585,288.386485,61078.7,2023-11-19T04:15:46Z,1,2345705.0,m,m,m^2,m
150.19278,200.375121,42438.4,2023-11-30T15:53:52Z,1,2345705.0,m,m,m^2,m
150.21644,188.78473,39983.6,2023-12-10T01:00:51Z,2,2345705.0,m,m,m^2,m
150.10083,109.191823,23126.2,2023-12-21T12:38:56Z,1,2345705.0,m,m,m^2,m
150.46879,290.281128,61480.0,2023-12-30T21:45:57Z,1,2345705.0,m,m,m^2,m
151.28341,145.084469,30728.1,2024-01-11T09:24:01Z,1,2345705.0,m,m,m^2,m
152.05995,433.535478,91820.5,2024-01-20T18:31:02Z,1,2345705.0,m,m,m^2,m
154.44084,627.986546,133004.2,2024-02-01T06:09:07Z,1,2345705.0,m,m,m^2,m
151.37416,474.733139,100545.9,2024-02-10T15:16:07Z,1,2345705.0,m,m,m^2,m
150.62636,28.769813,6093.3,2024-02-22T02:54:13Z,1,2345705.0,m,m,m^2,m
150.99193,495.82709,105013.5,2024-03-02T12:01:12Z,1,2345705.0,m,m,m^2,m
151.45802,207.38036,43922.0,2024-03-13T23:39:15Z,1,2345705.0,m,m,m^2,m
151.12782,295.494686,62584.2,2024-03-23T08:46:15Z,1,2345705.0,m,m,m^2,m
157.99619,1309.777844,277403.9,2024-04-03T20:24:19Z,3,2345705.0,m,m,m^2,m
155.13808,981.438105,207863.3,2024-04-13T05:31:20Z,2,2345705.0,m,m,m^2,m
152.62652,465.470705,98584.2,2024-04-24T17:09:26Z,1,2345705.0,m,m,m^2,m
152.42185,444.838231,94214.3,2024-05-04T02:16:23Z,1,2345705.0,m,m,m^2,m
151.37974,280.556481,59420.4,2024-05-15T13:54:30Z,1,2345705.0,m,m,m^2,m
-999999999999.0,6.960946,1474.3,2024-05-24T23:01:28Z,3,2345705.0,m,m,m^2,m
151.0321,283.537289,60051.7,2024-06-05T10:39:36Z,1,2345705.0,m,m,m^2,m
-999999999999.0,295.564942,62599.1,2024-06-14T19:46:35Z,3,2345705.0,m,m,m^2,m
150.52645,495.640032,104973.9,2024-06-26T07:24:39Z,1,2345705.0,m,m,m^2,m
150.60186,382.502651,81012.0,2024-07-05T16:31:37Z,1,2345705.0,m,m,m^2,m
153.49756,283.307536,60003.0,2024-07-17T04:09:43Z,1,2345705.0,m,m,m^2,m
150.97137,469.789529,99498.9,2024-07-26T13:16:43Z,1,2345705.0,m,m,m^2,m
150.34007,279.130135,59118.3,2024-08-07T00:54:48Z,1,2345705.0,m,m,m^2,m
150.13092,227.063055,48090.7,2024-08-16T10:01:48Z,1,2345705.0,m,m,m^2,m
150.12545,227.854591,48258.4,2024-08-27T21:39:52Z,1,2345705.0,m,m,m^2,m
150.09334,277.138513,58696.4,2024-09-06T06:46:53Z,2,2345705.0,m,m,m^2,m
150.18225,73.860053,15643.2,2024-09-17T18:24:58Z,2,2345705.0,m,m,m^2,m
150.15974,285.817042,60534.5,2024-10-08T15:10:05Z,1,2345705.0,m,m,m^2,m
149.93621,324.136019,68650.3,2024-10-18T00:17:05Z,1,2345705.0,m,m,m^2,m
150.07366,212.846147,45079.7,2024-10-29T11:55:09Z,1,2345705.0,m,m,m^2,m
150.23723,252.291944,53434.1,2024-11-19T08:40:14Z,1,2345705.0,m,m,m^2,m
150.43317,370.970496,78569.6,2024-11-28T17:47:14Z,1,2345705.0,m,m,m^2,m
150.08347,248.068842,52539.6,2024-12-10T05:25:18Z,1,2345705.0,m,m,m^2,m
150.24463,319.15603,67595.5,2024-12-19T14:32:18Z,1,2345705.0,m,m,m^2,m
150.63506,344.871483,73041.9,2025-01-09T11:17:22Z,3,2345705.0,m,m,m^2,m
150.4273,216.285087,45808.0,2025-01-20T22:55:27Z,1,2345705.0,m,m,m^2,m
150.97713,375.006667,79424.4,2025-01-30T08:02:27Z,3,2345705.0,m,m,m^2,m
150.41063,260.29058,55128.1,2025-02-10T19:40:30Z,1,2345705.0,m,m,m^2,m
150.13338,283.957976,60140.8,2025-02-20T04:47:32Z,1,2345705.0,m,m,m^2,m
150.18314,198.172989,40450.4,2023-07-28T11:23:22Z,1,2345909.0,m,m,m^2,m
149.73492,418.440126,85410.6,2023-08-06T20:30:23Z,1,2345909.0,m,m,m^2,m
150.01765,497.478923,101543.8,2023-08-27T17:15:28Z,1,2345909.0,m,m,m^2,m
149.86879,287.941872,58773.7,2023-09-08T04:53:34Z,1,2345909.0,m,m,m^2,m
149.86912,255.268834,52104.6,2023-09-17T14:00:34Z,1,2345909.0,m,m,m^2,m
149.77239,267.224513,54545.0,2023-09-29T01:38:37Z,1,2345909.0,m,m,m^2,m
150.23987,319.192901,65152.6,2023-10-08T10:45:35Z,1,2345909.0,m,m,m^2,m
150.19617,428.04242,87370.6,2023-10-19T22:23:41Z,1,2345909.0,m,m,m^2,m
150.36277,444.644636,90759.4,2023-10-29T07:30:41Z,1,2345909.0,m,m,m^2,m
150.29567,320.926109,65506.4,2023-11-09T19:08:46Z,1,2345909.0,m,m,m^2,m
150.40005,334.235566,68223.1,2023-11-19T04:15:46Z,1,2345909.0,m,m,m^2,m
150.188,308.686845,63008.1,2023-11-30T15:53:52Z,1,2345909.0,m,m,m^2,m
150.18841,453.549939,92577.1,2023-12-10T01:00:51Z,2,2345909.0,m,m,m^2,m
149.99971,295.946321,60407.6,2023-12-21T12:38:56Z,1,2345909.0,m,m,m^2,m
150.56553,352.184748,71886.8,2023-12-30T21:45:57Z,1,2345909.0,m,m,m^2,m
151.15878,308.062958,62880.8,2024-01-11T09:24:01Z,1,2345909.0,m,m,m^2,m
152.0519,349.281715,71294.2,2024-01-20T18:31:02Z,1,2345909.0,m,m,m^2,m
154.30493,685.837153,139990.8,2024-02-01T06:09:07Z,1,2345909.0,m,m,m^2,m
151.50399,561.024044,114514.4,2024-02-10T15:16:07Z,1,2345909.0,m,m,m^2,m
150.62212,213.394063,43557.3,2024-02-22T02:54:13Z,1,2345909.0,m,m,m^2,m
151.13621,569.167997,116176.7,2024-03-02T12:01:12Z,1,2345909.0,m,m,m^2,m
151.34241,534.955529,109193.4,2024-03-13T23:39:15Z,1,2345909.0,m,m,m^2,m
151.12878,426.990413,87155.9,2024-03-23T08:46:15Z,1,2345909.0,m,m,m^2,m
158.10643,937.266084,191311.7,2024-04-03T20:24:19Z,3,2345909.0,m,m,m^2,m
155.67214,1414.4117,288705.1,2024-04-13T05:31:20Z,2,2345909.0,m,m,m^2,m
152.63171,977.850909,199595.7,2024-04-24T17:09:26Z,1,2345909.0,m,m,m^2,m
152.37377,477.153661,97395.0,2024-05-04T02:16:23Z,1,2345909.0,m,m,m^2,m
151.29758,438.657668,89537.4,2024-05-15T13:54:30Z,1,2345909.0,m,m,m^2,m
150.93778,294.187806,60048.6,2024-05-24T23:01:28Z,2,2345909.0,m,m,m^2,m
151.01502,431.755207,88128.5,2024-06-05T10:39:36Z,1,2345909.0,m,m,m^2,m
150.54632,325.616493,66463.8,2024-06-14T19:46:35Z,1,2345909.0,m,m,m^2,m
150.6218,458.809105,93650.6,2024-06-26T07:24:39Z,1,2345909.0,m,m,m^2,m
150.67295,475.877235,97134.5,2024-07-05T16:31:37Z,1,2345909.0,m,m,m^2,m
153.32464,469.783231,95890.6,2024-07-17T04:09:43Z,1,2345909.0,m,m,m^2,m
150.99916,428.711516,87507.2,2024-07-26T13:16:43Z,1,2345909.0,m,m,m^2,m
150.35219,378.623442,77283.4,2024-08-07T00:54:48Z,1,2345909.0,m,m,m^2,m
150.18941,568.703914,116082.0,2024-08-16T10:01:48Z,1,2345909.0,m,m,m^2,m
150.14194,408.949283,83473.4,2024-08-27T21:39:52Z,1,2345909.0,m,m,m^2,m
150.4132,727.89056,148574.6,2024-09-06T06:46:53Z,2,2345909.0,m,m,m^2,m
150.08538,163.09926,33291.3,2024-09-17T18:24:58Z,2,2345909.0,m,m,m^2,m
150.19597,381.754582,77922.5,2024-10-08T15:10:05Z,1,2345909.0,m,m,m^2,m
149.90371,563.787888,115078.5,2024-10-18T00:17:05Z,1,2345909.0,m,m,m^2,m
150.17476,333.149277,68001.3,2024-10-29T11:55:09Z,1,2345909.0,m,m,m^2,m
150.34813,250.684508,51168.9,2024-11-19T08:40:14Z,1,2345909.0,m,m,m^2,m
150.33666,395.302868,80687.9,2024-11-28T17:47:14Z,1,2345909.0,m,m,m^2,m
150.10679,453.030691,92471.1,2024-12-10T05:25:18Z,1,2345909.0,m,m,m^2,m
150.15715,322.361115,65799.3,2024-12-19T14:32:18Z,1,2345909.0,m,m,m^2,m
150.72688,247.665612,50552.7,2025-01-09T11:17:22Z,2,2345909.0,m,m,m^2,m
150.46203,336.639098,68713.7,2025-01-20T22:55:27Z,1,2345909.0,m,m,m^2,m
150.70826,347.102967,70849.5,2025-01-30T08:02:27Z,1,2345909.0,m,m,m^2,m
150.50472,298.526393,60934.2,2025-02-10T19:40:30Z,1,2345909.0,m,m,m^2,m
149.88707,376.849786,76921.3,2025-02-20T04:47:32Z,1,2345909.0,m,m,m^2,m
150.16342,217.106609,40732.7,2023-07-28T11:23:22Z,1,2346097.0,m,m,m^2,m
149.74615,624.043349,117080.6,2023-08-06T20:30:23Z,1,2346097.0,m,m,m^2,m
150.23543,490.524191,92030.2,2023-08-27T17:15:28Z,1,2346097.0,m,m,m^2,m
150.0115,223.279533,41890.8,2023-09-08T04:53:34Z,1,2346097.0,m,m,m^2,m
149.93603,335.024156,62855.9,2023-09-17T14:00:34Z,1,2346097.0,m,m,m^2,m
149.89501,301.533179,56572.5,2023-09-29T01:38:37Z,1,2346097.0,m,m,m^2,m
150.22982,530.940537,99613.0,2023-10-08T10:45:35Z,1,2346097.0,m,m,m^2,m
150.27676,260.603742,48893.5,2023-10-19T22:23:41Z,1,2346097.0,m,m,m^2,m
150.26072,408.990042,76733.1,2023-10-29T07:30:41Z,1,2346097.0,m,m,m^2,m
150.48425,335.854613,63011.7,2023-11-09T19:08:46Z,1,2346097.0,m,m,m^2,m
150.43063,281.394043,52794.1,2023-11-19T04:15:46Z,1,2346097.0,m,m,m^2,m
150.14513,204.147794,38301.4,2023-11-30T15:53:52Z,1,2346097.0,m,m,m^2,m
150.09933,337.442942,63309.7,2023-12-10T01:00:51Z,2,2346097.0,m,m,m^2,m
150.11157,232.470492,43615.2,2023-12-21T12:38:56Z,1,2346097.0,m,m,m^2,m
150.46632,199.909781,37506.3,2023-12-30T21:45:57Z,1,2346097.0,m,m,m^2,m
151.26027,449.808984,84391.4,2024-01-11T09:24:01Z,1,2346097.0,m,m,m^2,m
152.10612,270.119686,50678.8,2024-01-20T18:31:02Z,1,2346097.0,m,m,m^2,m
154.44761,553.521169,103849.5,2024-02-01T06:09:07Z,1,2346097.0,m,m,m^2,m
151.44791,532.873496,99975.7,2024-02-10T15:16:07Z,1,2346097.0,m,m,m^2,m
150.70837,321.338038,60288.2,2024-02-22T02:54:13Z,1,2346097.0,m,m,m^2,m
150.94475,538.669896,101063.1,2024-03-02T12:01:12Z,1,2346097.0,m,m,m^2,m
151.39774,497.284917,93298.7,2024-03-13T23:39:15Z,1,2346097.0,m,m,m^2,m
151.35837,393.00725,73734.5,2024-03-23T08:46:15Z,1,2346097.0,m,m,m^2,m
155.00393,1089.848894,204473.2,2024-04-03T20:24:19Z,2,2346097.0,m,m,m^2,m
155.34583,1143.672414,214571.4,2024-04-13T05:31:20Z,2,2346097.0,m,m,m^2,m
152.64434,658.681532,123579.3,2024-04-24T17:09:26Z,1,2346097.0,m,m,m^2,m
152.31912,582.322482,109253.1,2024-05-04T02:16:23Z,1,2346097.0,m,m,m^2,m
151.43553,393.820887,73887.1,2024-05-15T13:54:30Z,1,2346097.0,m,m,m^2,m
151.10834,353.140375,66254.8,2024-05-24T23:01:28Z,2,2346097.0,m,m,m^2,m
151.10532,349.269216,65528.5,2024-06-05T10:39:36Z,1,2346097.0,m,m,m^2,m
150.66227,389.983709,73167.2,2024-06-14T19:46:35Z,1,2346097.0,m,m,m^2,m
150.78857,614.034743,115202.8,2024-06-26T07:24:39Z,1,2346097.0,m,m,m^2,m
150.6442,333.273393,62527.5,2024-07-05T16:31:37Z,1,2346097.0,m,m,m^2,m
153.46,416.492199,78140.6,2024-07-17T04:09:43Z,1,2346097.0,m,m,m^2,m
150.94272,550.063873,103200.8,2024-07-26T13:16:43Z,1,2346097.0,m,m,m^2,m
150.41074,233.728809,43851.3,2024-08-07T00:54:48Z,1,2346097.0,m,m,m^2,m
150.30059,342.451519,64249.4,2024-08-16T10:01:48Z,1,2346097.0,m,m,m^2,m
150.20317,217.566413,40819.0,2024-08-27T21:39:52Z,1,2346097.0,m,m,m^2,m
150.25531,438.644416,82296.8,2024-09-06T06:46:53Z,2,2346097.0,m,m,m^2,m
150.36004,335.353681,62917.8,2024-09-17T18:24:58Z,2,2346097.0,m,m,m^2,m
150.22673,408.199248,76584.8,2024-10-08T15:10:05Z,1,2346097.0,m,m,m^2,m
150.24141,582.911099,109363.5,2024-10-18T00:17:05Z,2,2346097.0,m,m,m^2,m
150.24848,183.019699,34337.4,2024-10-29T11:55:09Z,1,2346097.0,m,m,m^2,m
150.34549,146.524564,27490.4,2024-11-19T08:40:14Z,1,2346097.0,m,m,m^2,m
150.51822,331.699784,62232.2,2024-11-28T17:47:14Z,1,2346097.0,m,m,m^2,m
150.05764,242.70409,45535.2,2024-12-10T05:25:18Z,1,2346097.0,m,m,m^2,m
150.31754,280.111992,52553.5,2024-12-19T14:32:18Z,1,2346097.0,m,m,m^2,m
150.69473,504.841205,94716.3,2025-01-09T11:17:22Z,3,2346097.0,m,m,m^2,m
150.57267,425.227845,79779.6,2025-01-20T22:55:27Z,1,2346097.0,m,m,m^2,m
150.70383,465.340927,87305.5,2025-01-30T08:02:27Z,1,2346097.0,m,m,m^2,m
150.60439,209.841016,39369.6,2025-02-10T19:40:30Z,1,2346097.0,m,m,m^2,m
150.16318,569.794131,106902.6,2025-02-20T04:47:32Z,1,2346097.0,m,m,m^2,m
150.28371,198.993199,39642.4,2023-07-28T11:23:22Z,1,2346296.0,m,m,m^2,m
149.76651,384.812828,76660.4,2023-08-06T20:30:23Z,1,2346296.0,m,m,m^2,m
150.22308,135.473297,26988.3,2023-08-27T17:15:28Z,1,2346296.0,m,m,m^2,m
150.04871,209.406661,41716.9,2023-09-08T04:53:34Z,1,2346296.0,m,m,m^2,m
150.11679,261.966334,52187.5,2023-09-17T14:00:34Z,1,2346296.0,m,m,m^2,m
149.99286,170.023222,33871.1,2023-09-29T01:38:37Z,1,2346296.0,m,m,m^2,m
150.4535,288.185231,57410.7,2023-10-08T10:45:35Z,1,2346296.0,m,m,m^2,m
150.24009,181.256359,36108.9,2023-10-19T22:23:41Z,1,2346296.0,m,m,m^2,m
150.35267,209.308287,41697.3,2023-10-29T07:30:41Z,1,2346296.0,m,m,m^2,m
150.6476,241.4342,48097.2,2023-11-09T19:08:46Z,1,2346296.0,m,m,m^2,m
150.38782,252.239603,50249.8,2023-11-19T04:15:46Z,1,2346296.0,m,m,m^2,m
150.36992,155.388801,30955.7,2023-11-30T15:53:52Z,1,2346296.0,m,m,m^2,m
150.16902,256.334342,51065.6,2023-12-10T01:00:51Z,2,2346296.0,m,m,m^2,m
150.2697,154.416288,30762.0,2023-12-21T12:38:56Z,1,2346296.0,m,m,m^2,m
150.46187,93.12007,18550.9,2023-12-30T21:45:57Z,1,2346296.0,m,m,m^2,m
151.22187,271.551877,54097.1,2024-01-11T09:24:01Z,1,2346296.0,m,m,m^2,m
151.98183,431.379201,85937.1,2024-01-20T18:31:02Z,1,2346296.0,m,m,m^2,m
154.38887,563.688901,112295.1,2024-02-01T06:09:07Z,1,2346296.0,m,m,m^2,m
151.41461,308.65265,61488.1,2024-02-10T15:16:07Z,1,2346296.0,m,m,m^2,m
150.83815,135.241226,26942.0,2024-02-22T02:54:13Z,1,2346296.0,m,m,m^2,m
151.10736,356.207043,70961.7,2024-03-02T12:01:12Z,1,2346296.0,m,m,m^2,m
151.37471,183.327517,36521.5,2024-03-13T23:39:15Z,1,2346296.0,m,m,m^2,m
150.92345,456.535511,90948.6,2024-03-23T08:46:15Z,1,2346296.0,m,m,m^2,m
156.30218,2315.899585,461361.2,2024-04-03T20:24:19Z,2,2346296.0,m,m,m^2,m
155.1264,1335.465339,266044.3,2024-04-13T05:31:20Z,2,2346296.0,m,m,m^2,m
152.71395,670.984505,133670.0,2024-04-24T17:09:26Z,1,2346296.0,m,m,m^2,m
152.22131,405.062567,80694.4,2024-05-04T02:16:23Z,1,2346296.0,m,m,m^2,m
151.5036,145.526003,28990.9,2024-05-15T13:54:30Z,1,2346296.0,m,m,m^2,m
151.2222,297.348568,59236.2,2024-05-24T23:01:28Z,2,2346296.0,m,m,m^2,m
151.10003,382.794685,76258.3,2024-06-05T10:39:36Z,1,2346296.0,m,m,m^2,m
150.77941,479.121413,95448.0,2024-06-14T19:46:35Z,1,2346296.0,m,m,m^2,m
150.77406,259.164747,51629.4,2024-06-26T07:24:39Z,1,2346296.0,m,m,m^2,m
150.81188,345.08728,68746.4,2024-07-05T16:31:37Z,1,2346296.0,m,m,m^2,m
153.48514,385.720639,76841.2,2024-07-17T04:09:43Z,1,2346296.0,m,m,m^2,m
151.00001,384.913654,76680.4,2024-07-26T13:16:43Z,1,2346296.0,m,m,m^2,m
150.51155,178.866565,35632.8,2024-08-07T00:54:48Z,1,2346296.0,m,m,m^2,m
150.3639,340.205912,67774.0,2024-08-16T10:01:48Z,1,2346296.0,m,m,m^2,m
150.18284,106.056773,21128.1,2024-08-27T21:39:52Z,1,2346296.0,m,m,m^2,m
150.19098,212.546137,42342.3,2024-09-06T06:46:53Z,2,2346296.0,m,m,m^2,m
150.37979,54.220442,10801.5,2024-09-17T18:24:58Z,2,2346296.0,m,m,m^2,m
150.27994,114.763926,22862.7,2024-10-08T15:10:05Z,1,2346296.0,m,m,m^2,m
150.23404,166.767309,33222.5,2024-10-18T00:17:05Z,1,2346296.0,m,m,m^2,m
150.35475,242.308883,48271.5,2024-10-29T11:55:09Z,1,2346296.0,m,m,m^2,m
150.37887,96.836618,19291.3,2024-11-19T08:40:14Z,1,2346296.0,m,m,m^2,m
150.52672,271.890637,54164.6,2024-11-28T17:47:14Z,1,2346296.0,m,m,m^2,m
151.92819,328.834339,65508.6,2024-12-10T05:25:18Z,3,2346296.0,m,m,m^2,m
150.36609,149.045688,29692.1,2024-12-19T14:32:18Z,1,2346296.0,m,m,m^2,m
150.87836,411.194572,81916.0,2025-01-09T11:17:22Z,2,2346296.0,m,m,m^2,m
150.55378,334.609113,66659.0,2025-01-20T22:55:27Z,1,2346296.0,m,m,m^2,m
150.57664,394.229627,78536.3,2025-01-30T08:02:27Z,1,2346296.0,m,m,m^2,m
150.58099,271.949362,54176.3,2025-02-10T19:40:30Z,1,2346296.0,m,m,m^2,m
150.26228,250.557384,49914.7,2025-02-20T04:47:32Z,1,2346296.0,m,m,m^2,m
150.32466,225.762763,44371.6,2023-07-28T11:23:22Z,1,2346492.0,m,m,m^2,m
149.89221,329.382547,64737.1,2023-08-06T20:30:23Z,1,2346492.0,m,m,m^2,m
150.22862,210.674276,41406.1,2023-08-27T17:15:28Z,1,2346492.0,m,m,m^2,m
150.1193,260.581018,51214.8,2023-09-08T04:53:34Z,1,2346492.0,m,m,m^2,m
150.20886,388.93123,76440.8,2023-09-17T14:00:34Z,1,2346492.0,m,m,m^2,m
150.03955,199.005412,39112.7,2023-09-29T01:38:37Z,1,2346492.0,m,m,m^2,m
150.64235,461.434944,90690.7,2023-10-08T10:45:35Z,1,2346492.0,m,m,m^2,m
150.30659,279.58379,54949.6,2023-10-19T22:23:41Z,1,2346492.0,m,m,m^2,m
150.41551,448.257221,88100.8,2023-10-29T07:30:41Z,1,2346492.0,m,m,m^2,m
150.5803,334.089975,65662.3,2023-11-09T19:08:46Z,1,2346492.0,m,m,m^2,m
150.55979,341.806126,67178.8,2023-11-19T04:15:46Z,1,2346492.0,m,m,m^2,m
150.42121,178.079286,34999.8,2023-11-30T15:53:52Z,1,2346492.0,m,m,m^2,m
150.28708,333.693387,65584.3,2023-12-10T01:00:51Z,2,2346492.0,m,m,m^2,m
150.22036,251.742566,49477.6,2023-12-21T12:38:56Z,1,2346492.0,m,m,m^2,m
150.46795,451.533325,88744.7,2023-12-30T21:45:57Z,1,2346492.0,m,m,m^2,m
151.30936,227.037962,44622.2,2024-01-11T09:24:01Z,1,2346492.0,m,m,m^2,m
152.01854,370.092033,72738.1,2024-01-20T18:31:02Z,1,2346492.0,m,m,m^2,m
154.43083,830.302144,163188.1,2024-02-01T06:09:07Z,1,2346492.0,m,m,m^2,m
151.31403,538.33097,105803.9,2024-02-10T15:16:07Z,1,2346492.0,m,m,m^2,m
150.79759,413.803343,81329.2,2024-02-22T02:54:13Z,1,2346492.0,m,m,m^2,m
151.20774,488.262668,95963.5,2024-03-02T12:01:12Z,1,2346492.0,m,m,m^2,m
151.43263,520.00204,102201.5,2024-03-13T23:39:15Z,1,2346492.0,m,m,m^2,m
151.11546,501.817844,98627.6,2024-03-23T08:46:15Z,1,2346492.0,m,m,m^2,m
154.87576,2056.692192,404223.6,2024-04-03T20:24:19Z,2,2346492.0,m,m,m^2,m
155.12158,697.913286,137168.3,2024-04-13T05:31:20Z,2,2346492.0,m,m,m^2,m
152.7339,1076.513701,211578.7,2024-04-24T17:09:26Z,1,2346492.0,m,m,m^2,m
152.45896,459.473366,90305.2,2024-05-04T02:16:23Z,1,2346492.0,m,m,m^2,m
151.55363,355.861072,69941.2,2024-05-15T13:54:30Z,1,2346492.0,m,m,m^2,m
151.1454,534.154496,104983.1,2024-05-24T23:01:28Z,2,2346492.0,m,m,m^2,m
151.10706,431.13244,84735.1,2024-06-05T10:39:36Z,1,2346492.0,m,m,m^2,m
150.92135,395.233035,77679.4,2024-06-14T19:46:35Z,1,2346492.0,m,m,m^2,m
150.78077,410.96327,80771.0,2024-06-26T07:24:39Z,1,2346492.0,m,m,m^2,m
150.81455,408.487242,80284.4,2024-07-05T16:31:37Z,1,2346492.0,m,m,m^2,m
153.48648,526.586775,103495.7,2024-07-17T04:09:43Z,1,2346492.0,m,m,m^2,m
151.0263,478.560289,94056.6,2024-07-26T13:16:43Z,1,2346492.0,m,m,m^2,m
150.56658,301.395634,59236.5,2024-08-07T00:54:48Z,1,2346492.0,m,m,m^2,m
150.43761,536.445499,105433.4,2024-08-16T10:01:48Z,1,2346492.0,m,m,m^2,m
150.20711,297.762868,58522.5,2024-08-27T21:39:52Z,1,2346492.0,m,m,m^2,m
150.52185,492.640761,96823.9,2024-09-06T06:46:53Z,2,2346492.0,m,m,m^2,m
150.35225,161.403646,31722.4,2024-09-17T18:24:58Z,2,2346492.0,m,m,m^2,m
150.44048,378.867319,74462.8,2024-10-08T15:10:05Z,1,2346492.0,m,m,m^2,m
149.89925,349.168224,68625.8,2024-10-18T00:17:05Z,1,2346492.0,m,m,m^2,m
150.36379,271.165855,53295.1,2024-10-29T11:55:09Z,1,2346492.0,m,m,m^2,m
150.42156,189.164601,37178.5,2024-11-19T08:40:14Z,1,2346492.0,m,m,m^2,m
150.37718,233.575837,45907.1,2024-11-28T17:47:14Z,1,2346492.0,m,m,m^2,m
150.12651,593.690811,116684.4,2024-12-10T05:25:18Z,1,2346492.0,m,m,m^2,m
150.45501,294.053123,57793.4,2024-12-19T14:32:18Z,1,2346492.0,m,m,m^2,m
151.04687,491.264643,96553.5,2025-01-09T11:17:22Z,2,2346492.0,m,m,m^2,m
150.57296,379.566468,74600.2,2025-01-20T22:55:27Z,1,2346492.0,m,m,m^2,m
150.6577,442.647694,86998.3,2025-01-30T08:02:27Z,1,2346492.0,m,m,m^2,m
150.52458,269.668235,53000.8,2025-02-10T19:40:30Z,1,2346492.0,m,m,m^2,m
150.26112,334.486469,65740.2,2025-02-20T04:47:32Z,1,2346492.0,m,m,m^2,m
150.35849,184.358782,37220.1,2023-07-28T11:23:22Z,1,2346694.0,m,m,m^2,m
149.92832,259.232623,52336.3,2023-08-06T20:30:23Z,1,2346694.0,m,m,m^2,m
150.31157,168.229864,33963.8,2023-08-27T17:15:28Z,1,2346694.0,m,m,m^2,m
150.1435,313.025143,63196.5,2023-09-08T04:53:34Z,1,2346694.0,m,m,m^2,m
150.18395,363.246991,73335.7,2023-09-17T14:00:34Z,1,2346694.0,m,m,m^2,m
150.08973,259.455534,52381.3,2023-09-29T01:38:37Z,1,2346694.0,m,m,m^2,m
150.51349,494.067999,99747.1,2023-10-08T10:45:35Z,1,2346694.0,m,m,m^2,m
150.44313,301.491458,60867.9,2023-10-19T22:23:41Z,1,2346694.0,m,m,m^2,m
150.49312,264.0635,53311.6,2023-10-29T07:30:41Z,1,2346694.0,m,m,m^2,m
150.53754,342.888909,69225.6,2023-11-09T19:08:46Z,1,2346694.0,m,m,m^2,m
150.56301,258.001434,52087.8,2023-11-19T04:15:46Z,1,2346694.0,m,m,m^2,m
150.28681,145.016624,29277.3,2023-11-30T15:53:52Z,1,2346694.0,m,m,m^2,m
150.31968,179.258526,36190.4,2023-12-10T01:00:51Z,2,2346694.0,m,m,m^2,m
150.38241,7.570757,1528.5,2023-12-21T12:38:56Z,1,2346694.0,m,m,m^2,m
150.42464,209.561769,42308.3,2023-12-30T21:45:57Z,1,2346694.0,m,m,m^2,m
151.39168,98.044709,19794.2,2024-01-11T09:24:01Z,1,2346694.0,m,m,m^2,m
